Land;Kategorie;Kriterium;Regionaler Status;Kommentar;Interpretierter Status;URL
;Critically Endangered (Possibly Extinct);;;;;https://www.iucnredlist.org/species/191451/171591735
;Not Threatened;;;;;http://www.legumes-online.net/ildis/aweb/database.htm
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+attenuata
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+banksiana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+contorta
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+echinata
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+edulis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+elliottii
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+glabra
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+jeffreyi
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+lambertiana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+leiophylla
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+monophylla
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+muricata
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+palustris
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+ponderosa
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+resinosa
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+rigida
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+serotina
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+strobiformis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+strobus
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+taeda
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+virginiana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Picea+sitchensis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Prunus+serotina
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Acer+saccharum
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+alleghaniensis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+glandulosa
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+lenta
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+michauxii
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+nana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+neoalaskana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+nigra
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+occidentalis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+papyrifera
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+populifolia
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+pumila
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Juglans+nigra
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Quercus+alba
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Thuja+plicata
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Umbellularia+californica
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Taxodium+distichum
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fagus+grandifolia
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Tilia+americana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Acer+circinatum
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Acer+glabrum
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Acer+leucoderme
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Acer+macrophyllum
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Acer+negundo
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Acer+nigrum
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Acer+pensylvanicum
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Acer+rubrum
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Acer+saccharinum
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Acer+spicatum
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+americana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+berlandieriana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+biltmoreana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+dipetala
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+greggii
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+latifolia
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+nigra
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+pennsylvanica
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+quadrangulata
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+texensis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+velutina
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Carya+alba
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Carya+aquatica
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Carya+carolinae-septentrionalis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Carya+cordiformis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Carya+glabra
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Carya+illinoinensis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Carya+laciniosa
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Carya+ovalis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Carya+ovata
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Carya+pallida
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Diospyros+texana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Diospyros+virginiana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+alaxensis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+amygdaloides
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+arbusculoides
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+arctica
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+arctophila
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+argyrocarpa
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+ballii
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+barclayi
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+barrattiana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+bebbiana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+boothii
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+brachycarpa
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+candida
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+caroliniana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+cascadensis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+commutata
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+discolor
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+drummondiana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+eastwoodiae
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+eriocephala
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+exigua
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+fuscescens
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+geyeriana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+glauca
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+gooddingii
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+hastata
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+herbacea
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+hookeriana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+humilis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+interior
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+laevigata
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+lasiandra
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+lasiolepis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+lemmonii
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+ligulifolia
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+lucida
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+maccalliana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+melanopsis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+myrtillifolia
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+nigra
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+nivalis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+nummularia
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+orestera
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+ovalifolia
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+pedicellaris
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+pellita
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+petiolaris
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+petrophila
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+phlebophylla
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+planifolia
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+polaris
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+prolixa
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+pseudomonticola
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+pseudomyrsinites
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+pyrifolia
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+reticulata
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+richardsonii
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+rotundifolia
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+scouleriana
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+sericea
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+serissima
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+sitchensis
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+stolonifera
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+taxifolia
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+uva-ursi
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+vestita
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+wolfii
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Styrax+americanus
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Styrax+grandifolius
;G5;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Dalbergia+ecastaphyllum
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+arizonica
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+balfouriana
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+cembroides
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+clausa
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+coulteri
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+discolor
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+engelmannii
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+flexilis
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+longaeva
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+monticola
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+pungens
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+quadrifolia
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+remota
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+sabiniana
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+borealis
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Betula+minor
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Acacia+koa
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Sequoia+sempervirens
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Acer+barbatum
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Acer+grandidentatum
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+anomala
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+caroliniana
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+cuspidata
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+profunda
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Carya+floridana
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Carya+myristiciformis
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Carya+texana
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Diospyros+sandwicensis
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+athabascensis
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+bonplandiana
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+calcicola
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+chamissonis
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+cordata
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+delnortensis
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+farriae
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+fluviatilis
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+irrorata
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+jepsonii
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+lutea
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+monochroma
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+monticola
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+myricoides
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+sessilifolia
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+setchelliana
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+sphenophylla
;G4;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+tweedyi
;G3;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+albicaulis
;G3;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+aristata
;G3;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Pinus+washoensis
;G3;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Swietenia+mahagoni
;G3;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+gooddingii
;G3;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Fraxinus+parryi
;G3;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+breweri
;G3;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Salix+raupii
;G3;;;;;http://explorer.natureserve.org/servlet/NatureServe?searchName=Styrax+platanifolius
;LC;;;;;http://floredunordest.free.fr/IMG/pdf/ListeRougeLux.pdf
;LC;;;;;http://www.iucnredlist.org/details/42309/0
;LC;;;;;https://www.bafu.admin.ch/uv-1621-f
;LC;;;;;http://www.nationalredlist.org/species-information/?speciesID=58211
;LC;;;;;http://www.nationalredlist.org/species-information/?speciesID=105766
;LC;;;;;http://dx.doi.org/10.11646/phytotaxa.304.1.1
;LC;;;;;None
;LC;;;;;https://academicjournals.org/journal/JMPR/article-abstract/0A161EC27845
;LC;;;;;http://www.iucnredlist.org/details/34057/0
;LC;;;;;http://www.iucnredlist.org/details/42341/0
;LC;;;;;http://www.zhb.gov.cn/gkml/hbb/bgg/201309/W020130917614244055331.pdf
;LC;;;;;http://www.iucnredlist.org/details/42342/0
;LC;;;;;http://www.iucnredlist.org/details/191636/0
;LC;;;;;https://tesri.tesri.gov.tw/view.php?catid=3194
;LC;;;;;http://www.iucnredlist.org/details/42343/0
;LC;;;;;http://www.iucnredlist.org/details/42344/0
;LC;;;;;http://www.iucnredlist.org/details/42346/0
;LC;;;;;http://www.iucnredlist.org/details/42555/0
;LC;;;;;http://www.iucnredlist.org/details/42347/0
;LC;;;;;http://www.iucnredlist.org/details/39602/0
;LC;;;;;http://www.iucnredlist.org/details/39603/0
;LC;;;;;http://www.iucnredlist.org/details/42348/0
;LC;;;;;http://www.iucnredlist.org/details/20364366/0
;LC;;;;;http://www.iucnredlist.org/details/42349/0
;LC;;;;;http://www.iucnredlist.org/details/42350/0
;LC;;;;;http://www.iucnredlist.org/details/34050/0
;LC;;;;;http://www.iucnredlist.org/details/42351/0
;LC;;;;;http://www.iucnredlist.org/details/42353/0
;LC;;;;;http://www.iucnredlist.org/details/42354/0
;LC;;;;;http://www.iucnredlist.org/details/42355/0
;LC;;;;;http://www.iucnredlist.org/details/42356/0
;LC;;;;;http://www.iucnredlist.org/details/42357/0
;LC;;;;;http://www.iucnredlist.org/details/42359/0
;LC;;;;;http://www.iucnredlist.org/details/42360/0
;LC;;;;;http://www.iucnredlist.org/details/42361/0
;LC;;;;;http://www.iucnredlist.org/details/42362/0
;LC;;;;;http://www.iucnredlist.org/details/42363/0
;LC;;;;;http://www.iucnredlist.org/details/42364/0
;LC;;;;;http://www.iucnredlist.org/details/42366/0
;LC;;;;;http://www.iucnredlist.org/details/42367/0
;LC;;;;;http://www.iucnredlist.org/details/42368/0
;LC;;;;;http://www.iucnredlist.org/details/42369/0
;LC;;;;;http://www.iucnredlist.org/details/42370/0
;LC;;;;;http://www.iucnredlist.org/details/42371/0
;LC;;;;;http://www.iucnredlist.org/details/42372/0
;LC;;;;;http://www.iucnredlist.org/details/42373/0
;LC;;;;;http://www.iucnredlist.org/details/42374/0
;LC;;;;;http://www.iucnredlist.org/details/42375/0
;LC;;;;;http://www.iucnredlist.org/details/42376/0
;LC;;;;;http://www.iucnredlist.org/details/34024/0
;LC;;;;;http://www.iucnredlist.org/details/33989/0
;LC;;;;;http://www.iucnredlist.org/details/42378/0
;LC;;;;;http://www.iucnredlist.org/details/42379/0
;LC;;;;;http://www.iucnredlist.org/details/191640/0
;LC;;;;;https://portals.iucn.org/library/sites/library/files/documents/RL-2011-003.pdf
;LC;;;;;http://www.iucnredlist.org/details/42380/0
;LC;;;;;http://www.iucnredlist.org/details/42381/0
;LC;;;;;http://www.iucnredlist.org/details/42382/0
;LC;;;;;http://www.iucnredlist.org/details/42385/0
;LC;;;;;http://www.iucnredlist.org/details/42386/0
;LC;;;;;http://www.iucnredlist.org/details/20453493/0
;LC;;;;;http://www.iucnredlist.org/details/20453795/0
;LC;;;;;http://www.iucnredlist.org/details/20454606/0
;LC;;;;;http://www.iucnredlist.org/details/20454910/0
;LC;;;;;0
;LC;;;;;http://www.iucnredlist.org/details/42387/0
;LC;;;;;http://www.iucnredlist.org/details/42388/0
;LC;;;;;http://www.iucnredlist.org/details/191641/0
;LC;;;;;http://www.iucnredlist.org/details/191642/0
;LC;;;;;http://www.iucnredlist.org/details/42389/0
;LC;;;;;http://www.iucnredlist.org/details/19555755/0
;LC;;;;;http://www.iucnredlist.org/details/19568129/0
;LC;;;;;http://www.iucnredlist.org/details/42390/0
;LC;;;;;http://www.iucnredlist.org/details/32629/0
;LC;;;;;http://www.iucnredlist.org/details/42391/0
;LC;;;;;http://www.iucnredlist.org/details/42401/0
;LC;;;;;http://www.iucnredlist.org/details/42403/0
;LC;;;;;http://www.iucnredlist.org/details/42404/0
;LC;;;;;http://www.iucnredlist.org/details/42405/0
;LC;;;;;http://www.iucnredlist.org/details/42406/0
;LC;;;;;http://www.iucnredlist.org/details/42407/0
;LC;;;;;http://www.iucnredlist.org/details/42409/0
;LC;;;;;http://www.iucnredlist.org/details/42410/0
;LC;;;;;http://www.iucnredlist.org/details/42411/0
;LC;;;;;http://www.iucnredlist.org/details/42412/0
;LC;;;;;http://www.iucnredlist.org/details/42413/0
;LC;;;;;http://www.iucnredlist.org/details/42414/0
;LC;;;;;http://www.iucnredlist.org/details/42415/0
;LC;;;;;http://www.iucnredlist.org/details/42416/0
;LC;;;;;http://www.iucnredlist.org/details/42417/0
;LC;;;;;http://www.iucnredlist.org/details/42418/0
;LC;;;;;http://www.iucnredlist.org/details/42419/0
;LC;;;;;http://www.iucnredlist.org/details/20457025/0
;LC;;;;;http://www.iucnredlist.org/details/191645/0
;LC;;;;;http://www.iucnredlist.org/details/42420/0
;LC;;;;;http://www.iucnredlist.org/details/42421/0
;LC;;;;;http://www.iucnredlist.org/details/191648/0
;LC;;;;;http://www.iucnredlist.org/details/42422/0
;LC;;;;;http://www.iucnredlist.org/details/42423/0
;LC;;;;;http://www.iucnredlist.org/details/43945544/0
;LC;;;;;http://www.iucnredlist.org/details/42426/0
;LC;;;;;http://www.iucnredlist.org/details/42427/0
;LC;;;;;http://www.iucnredlist.org/details/191649/0
;LC;;;;;http://www.iucnredlist.org/details/191650/0
;LC;;;;;http://www.iucnredlist.org/details/42428/0
;LC;;;;;http://www.iucnredlist.org/details/191651/0
;LC;;;;;http://www.iucnredlist.org/details/191652/0
;LC;;;;;http://www.iucnredlist.org/details/172064/0
;LC;;;;;http://www.nationalredlist.org/species-information/?speciesID=58901
;LC;;;;;http://www.nationalredlist.org/species-information/?speciesID=106456
;LC;;;;;http://www.nationalredlist.org/species-information/?speciesID=289583
;LC;;;;;http://www.nationalredlist.org/species-information/?speciesID=292323
;LC;;;;;http://www.nationalredlist.org/species-information/?speciesID=315815
;LC;;;;;http://www.nationalredlist.org/species-information/?speciesID=317418
;LC;;;;;http://redlist.sanbi.org/species.php?species=367-3
;LC;;;;;https://doi.org/10.1017/S0960428612000327
;LC;;;;;http://www.iucnredlist.org/details/42546/0
;LC;;;;;http://www.iucnredlist.org/details/19892344/0
;LC;;;;;https://doi.org/10.3417/2011121
;LC;;;;;http://www.iucnredlist.org/details/19891833/0
;LC;;;;;http://royalbotanicgarden.org/sites/default/files/files/Jordan%20Plant%20Red%20List%20(email)%20-%20Vol%201.pdf
;LC;;;;;https://www.bgci.org/files/Global_Trees_Campaign/Betulaceae/Betulace8%20FINAL.pdf
;LC;;;;;http://www.iucnredlist.org/details/194668/0
;LC;;;;;http://www.iucnredlist.org/details/62535/0
;LC;;;;;http://www.iucnredlist.org/details/194831/0
;LC;;;;;https://www.upjs.sk/public/media/10637/035-087-turis-et-al-upr.pdf
;LC;;;;;http://www.iucnredlist.org/details/42304/0
;LC;;;;;http://www.iucnredlist.org/details/42337/0
;LC;;;;;http://www.bgci.org/files/Worldwide/News/sepdec09/maples_red_list.pdf
;LC;;;;;http://www.iucnredlist.org/details/193863/0
;LC;;;;;http://www.iucnredlist.org/details/42270/0
;LC;;;;;http://uicn.fr/wp-content/uploads/2010/12/Tableau_Liste_rouge_Flore_vasculaire_de_La_Reunion.pdf
;LC;;;;;http://www.iucnredlist.org/details/194255/0
;LC;;;;;http://www.iucnredlist.org/details/194256/0
;LC;;;;;http://www.iucnredlist.org/details/51207148/0
;LC;;;;;http://www.iucnredlist.org/details/194283/0
;LC;;;;;http://www.iucnredlist.org/details/51207376/0
;LC;;;;;http://www.iucnredlist.org/details/194563/0
;LC;;;;;http://www.iucnredlist.org/details/194616/0
;LC;;;;;http://www.iucnredlist.org/details/194640/0
;LC;;;;;http://www.iucnredlist.org/details/51207571/0
;LC;;;;;http://www.iucnredlist.org/details/194452/0
;LC;;;;;http://www.iucnredlist.org/details/194672/0
;LC;;;;;http://www.iucnredlist.org/details/194626/0
;LC;;;;;http://www.iucnredlist.org/details/51207915/0
;LC;;;;;http://www.iucnredlist.org/details/194642/0
;LC;;;;;http://www.iucnredlist.org/details/194645/0
;LC;;;;;http://www.iucnredlist.org/details/194483/0
;LC;;;;;http://www.iucnredlist.org/details/194629/0
;LC;;;;;http://www.iucnredlist.org/details/194578/0
;LC;;;;;http://www.iucnredlist.org/details/194571/0
;LC;;;;;http://www.iucnredlist.org/details/194582/0
;LC;;;;;http://www.iucnredlist.org/details/194495/0
;LC;;;;;http://www.iucnredlist.org/details/194551/0
;LC;;;;;http://www.iucnredlist.org/details/194643/0
;LC;;;;;http://www.iucnredlist.org/details/194502/0
;LC;;;;;http://www.iucnredlist.org/details/194635/0
;LC;;;;;http://www.iucnredlist.org/details/194521/0
;LC;;;;;http://www.iucnredlist.org/details/194637/0
;LC;;;;;http://www.iucnredlist.org/details/30748/0
;LC;;;;;http://www.iucnredlist.org/details/194585/0
;LC;;;;;http://www.iucnredlist.org/details/194535/0
;LC;;;;;http://redlist.sanbi.org/species.php?species=305-1
;LC;;;;;http://www.iucnredlist.org/details/33190/0
;LC;;;;;http://uicn.fr/liste-rouge-flore-guadeloupe/
